reference,title,closed_at,cves,risks,summary,first_revision,affected_systems
CERTFR-2023-AVI-0148,Multiples vulnérabilités dans le noyau Linux de SUSE,,CVE-2022-47520; CVE-2022-45934; CVE-2022-28356; CVE-2023-23454; CVE-2022-21127; CVE-2022-47929; CVE-2022-42329; CVE-2022-1652; CVE-2023-23455; CVE-2020-15393; CVE-2022-20132; CVE-2022-29900; CVE-2022-29901; CVE-2023-0266; CVE-2020-36557; CVE-2022-42895; CVE-2022-3643; CVE-2022-43750; CVE-2022-21166; CVE-2022-3435; CVE-2022-20166; CVE-2022-4662; CVE-2022-41858; CVE-2022-3564; CVE-2021-33656; CVE-2022-3903; CVE-2019-3837; CVE-2022-41218; CVE-2022-4382; CVE-2022-42896; CVE-2022-21499; CVE-2020-24588; CVE-2022-3112; CVE-2023-0179; CVE-2022-44033; CVE-2021-33655; CVE-2022-1462; CVE-2022-4095; CVE-2022-21125; CVE-2022-1048; CVE-2022-2663; CVE-2022-3107; CVE-2022-3649; CVE-2021-34981; CVE-2022-41848; CVE-2022-3524; CVE-2018-7755; CVE-2022-39188; CVE-2022-3586; CVE-2022-41850; CVE-2022-3646; CVE-2021-39713; CVE-2022-1011; CVE-2022-42328; CVE-2021-45868; CVE-2022-3565; CVE-2022-21123; CVE-2022-3115; CVE-2022-20368; CVE-2022-2318; CVE-2019-3900; CVE-2021-26341; CVE-2022-36946; CVE-2022-3303; CVE-2022-3424; CVE-2022-1679; CVE-2022-3108; CVE-2022-36879; CVE-2022-1353; CVE-2020-16119; CVE-2017-13695; CVE-2022-20369; CVE-2022-21385; CVE-2022-44032; CVE-2022-3621; CVE-2022-3606; CVE-2022-40768; CVE-2022-21180; CVE-2018-9517; CVE-2022-3028; CVE-2023-0590; CVE-2022-3105; CVE-2022-3566; CVE-2022-33981; CVE-2022-3635; CVE-2023-0122; CVE-2020-36558,Exécution de code arbitraire; Élévation de privilèges; Déni de service à distance; Atteinte à la confidentialité des données; Atteinte à l'intégrité des données; Contournement de la politique de sécurité; Non spécifié par l'éditeur,"De multiples vulnérabilités ont été corrigées dans le noyau Linux de SUSE. Elles permettent à un
attaquant de provoquer une atteinte à la confidentialité des données, un
déni de service à distance, une atteinte à l'intégrité des données, une
exécution de code arbitraire, une élévation de privilèges et un
contournement de la politique de sécurité.",2023-02-17T01:00:00.000000,SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 15-SP3-LTSS | SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 15-SP1-LTSS | SUSE N/A – SUSE Linux Enterprise High Availability 15-SP4 | SUSE N/A – SUSE Linux Enterprise High Availability 15-SP3 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP 12-SP4 | SUSE N/A – SUSE Linux Enterprise Module for Live Patching 15-SP3 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 12-SP4-LTSS | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP Applications | SUSE N/A – SUSE Linux Enterprise Workstation Extension 15-SP4 | SUSE N/A – SUSE Linux Enterprise Module for Legacy Software 15-SP4 | SUSE SUSE Manager Retail Branch Server – SUSE Manager Retail Branch Server 4.2 | SUSE N/A – SUSE CaaS Platform 4.0 | SUSE N/A – SUSE OpenStack Cloud Crowbar 9 | SUSE SUSE Manager Proxy – SUSE Manager Proxy 4.2 | SUSE SUSE Manager Retail Branch Server – SUSE Manager Retail Branch Server 4.3 | SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 15-SP2-LTSS | SUSE openSUSE Leap – openSUSE Leap 15.4 | SUSE SUSE Linux Enterprise Micro – SUSE Linux Enterprise Micro 5.2 | SUSE SUSE Manager Server – SUSE Manager Server 4.2 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP 15-SP3 | SUSE SUSE Linux Enterprise Micro – SUSE Linux Enterprise Micro 5.1 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP 15-SP1 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 12-SP2-BCL | SUSE SUSE Linux Enterprise Micro – SUSE Linux Enterprise Micro 5.3 | SUSE N/A – SUSE Linux Enterprise Module for Live Patching 15-SP1 | SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing | SUSE N/A – SUSE Enterprise Storage 7 | SUSE N/A – SUSE Linux Enterprise Module for Live Patching 15-SP4 | SUSE openSUSE Leap – openSUSE Leap Micro 5.3 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP Applications 15-SP4 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP 15-SP2 | SUSE N/A – SUSE Linux Enterprise High Availability 15-SP2 | SUSE N/A – SUSE Linux Enterprise Module for Public Cloud 15-SP4 | SUSE SUSE Linux Enterprise Desktop – SUSE Linux Enterprise Desktop 15-SP4 | SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 15-SP4 | SUSE N/A – SUSE Enterprise Storage 7.1 | SUSE SUSE Manager Proxy – SUSE Manager Proxy 4.3 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 15-SP2-LTSS | SUSE N/A – SUSE Linux Enterprise Module for Development Tools 15-SP4 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 11-SP4-LTSS-EXTREME-CORE | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 15-SP1-LTSS | SUSE openSUSE Leap – openSUSE Leap Micro 5.2 | SUSE N/A – SUSE OpenStack Cloud 9 | SUSE N/A – SUSE Linux Enterprise High Availability 15-SP1 | SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 15-SP3-LTSS | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 15-SP4 | SUSE N/A – SUSE Linux Enterprise Module for Live Patching 15-SP2 | SUSE N/A – SUSE Linux Enterprise High Availability 12-SP4 | SUSE SUSE Linux Enterprise Live Patching – SUSE Linux Enterprise Live Patching 12-SP4 | SUSE SUSE Manager Server – SUSE Manager Server 4.3 | SUSE N/A – SUSE Linux Enterprise Module for Basesystem 15-SP4 | SUSE N/A – SUSE Linux Enterprise Realtime Extension 15-SP3 | SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 15-SP3-ESPOS
CERTFR-2023-AVI-0149,Multiples vulnérabilités dans IBM WebSphere,,CVE-2022-46364; CVE-2022-45787,Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été corrigées dans IBM. Elles permettent à un attaquant de provoquer
un contournement de la politique de sécurité et une atteinte à la
confidentialité des données.",2023-02-21T01:00:00.000000,IBM WebSphere – IBM WebSphere édition hybride version 5.1 sans les correctifs de sécurité APAR PH52079 et APAR PH52095
CERTFR-2023-AVI-0150,Vulnérabilité dans Apache Tomcat,,CVE-2023-24998,Déni de service à distance,"Une vulnérabilité a été découverte dans Apache Tomcat. Elle permet à un
attaquant de provoquer un déni de service à distance.",2023-02-21T01:00:00.000000,Apache Tomcat – Apache Tomcat versions 8.5.x antérieures à 8.5.85 | Apache Tomcat – Apache Tomcat versions 9.0.x antérieures à 9.0.71
CERTFR-2023-AVI-0151,Multiples vulnérabilités dans Foxit PDF Reader et Editor,,Aucune,Déni de service à distance; Exécution de code arbitraire à distance; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans Foxit PDF Reader et
Editor. Elles permettent à un attaquant de provoquer une exécution de
code arbitraire à distance, un déni de service à distance et une
atteinte à la confidentialité des données.",2023-02-21T01:00:00.000000,Foxit PDF Reader – Foxit PDF Reader (anciennement Foxit Reader) versions antérieures à 12.1.1 | Foxit PDF Reader – Foxit PDF Editor (anciennement Foxit PhantomPDF) versions antérieures à 12.1.1
CERTFR-2023-AVI-0152,Multiples vulnérabilités dans macOS Ventura,,CVE-2023-23524; CVE-2023-23514; CVE-2023-23522; CVE-2023-23529,Déni de service à distance; Exécution de code arbitraire à distance; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été corrigées dans macOS Ventura. Elles permettent à un attaquant de
provoquer un déni de service à distance, un contournement de la
politique de sécurité, une exécution de code arbitraire à distance et
une atteinte à la confidentialité des données.",2023-02-21T01:00:00.000000,Apple MacOS – macOS Ventura versions antérieures à 13.2.1
CERTFR-2023-AVI-0153,Multiples vulnérabilités dans Stormshield Network Security,,CVE-2022-4304; CVE-2023-0286; CVE-2022-37434; CVE-2022-4450; CVE-2023-26095,Déni de service à distance; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été corrigées dans Stormshield Network
Security. Elles permettent à un attaquant de provoquer un déni de
service à distance, une atteinte à la confidentialité des données et une
atteinte à l'intégrité des données.",2023-02-21T01:00:00.000000,"Stormshield Stormshield Network Security – Stormshield Network Security versions 3.11.x antérieures à 3.11.22 | Stormshield Stormshield Network Security – Stormshield Network Security versions 2.7.x antérieures à 2.7.11 | Stormshield Stormshield Network Security – Stormshield Network Security versions 4.x antérieures à 4.3.16 | Stormshield Stormshield Network Security – Stormshield Network Security versions 4.4.x, 4.5.x et 4.6.x antérieures à 4.6.3 | Stormshield Stormshield Network Security – Stormshield Network Security versions 2.8.x à 3.7.x antérieures à 3.7.34"
CERTFR-2023-AVI-0154,Multiples vulnérabilités dans les produits Vmware,,CVE-2023-20858; CVE-2023-20855,Exécution de code arbitraire à distance; Contournement de la politique de sécurité; Atteinte à la confidentialité des données; Élévation de privilèges,"De multiples vulnérabilités ont été corrigées dans Vmware. Elles permettent à un attaquant de
provoquer une atteinte à la confidentialité des données, une élévation
de privilèges, un contournement de la politique de sécurité et une
exécution de code arbitraire à distance.",2023-02-22T01:00:00.000000,VMware N/A – VMware vRealize Orchestrator versions 8.x antérieures à 8.11.1 | VMware N/A – VMware vRealize Automation versions 8.x antérieures à 8.11.1 | VMware N/A – VMware Carbon Black App Control versions 8.8.x antérieures à 8.8.6 | VMware N/A – VMware Carbon Black App Control versions 8.9.x antérieures à 8.9.4 | VMware Cloud Foundation – VMware Cloud Foundation versions 4.x sans le correctif de sécurité KB90926 | VMware N/A – VMware Carbon Black App Control versions 8.7.x antérieures à 8.7.8
CERTFR-2023-AVI-0155,Multiples vulnérabilités dans Zimbra Collaboration,,CVE-2022-4304; CVE-2023-0286; CVE-2018-25032,Déni de service à distance; Injection de code indirecte à distance (XSS); Atteinte à l'intégrité des données; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans Zimbra
Collaboration. Certaines d'entre elles permettent à un attaquant de
provoquer un déni de service à distance, un contournement de la
politique de sécurité et une atteinte à l'intégrité des données.",2023-02-22T01:00:00.000000,Synacor Zimbra Collaboration – Zimbra Collaboration Joule versions antérieures à 8.8.15 Patch 37 | Synacor Zimbra Collaboration – Zimbra Collaboration Kepler versions antérieures à 9.0.0 Patch 30
CERTFR-2023-AVI-0156,Multiples vulnérabilités dans Tenable.sc,,CVE-2022-42916; CVE-2022-42915; CVE-2022-37436,Atteinte à l'intégrité des données; Non spécifié par l'éditeur; Contournement de la politique de sécurité,"De multiples vulnérabilités ont été découvertes dans Tenable.sc. Elles
permettent à un attaquant de provoquer un problème de sécurité non
spécifié par l'éditeur, un contournement de la politique de sécurité et
une atteinte à l'intégrité des données.",2023-02-22T01:00:00.000000,Tenable N/A – Tenable.sc versions 5.22.0 à 5.23.1 sans le correctif de sécurité SC-202302.3 | Tenable N/A – Tenable.sc version 6.0.0 sans le correctif de sécurité SC-202302.3
CERTFR-2023-AVI-0157,Vulnérabilité dans IBM Spectrum Protect Plus,,CVE-2019-11777,Atteinte à l'intégrité des données; Contournement de la politique de sécurité,"Une vulnérabilité a été corrigée dans IBM Spectrum Protect Plus. Elle
permet à un attaquant de provoquer un contournement de la politique de
sécurité et une atteinte à l'intégrité des données.",2023-02-22T01:00:00.000000,IBM Spectrum – IBM Spectrum Protect Plus versions 10.1.x antérieures à 10.1.13 (Linux)
CERTFR-2023-AVI-0158,Vulnérabilité dans les routeurs 4G Zyxel,,CVE-2023-22920,Contournement de la politique de sécurité,"Une vulnérabilité a été découverte dans les routeurs 4G Zyxel. Elle
permet à un attaquant de provoquer un contournement de la politique de
sécurité.",2023-02-22T01:00:00.000000,N/A N/A – LTE3316-M604 avec un microgiciel de versions antérieures à V2.00(ABMP.7)C0 | N/A N/A – LTE3202-M437 avec un microgiciel de versions antérieures à V1.00(ABWF.2)C0
CERTFR-2023-AVI-0159,Vulnérabilité dans Nextcloud Serveur,,CVE-2023-25579,Atteinte à l'intégrité des données; Atteinte à la confidentialité des données,"Une vulnérabilité a été corrigée dans Nextcloud Serveur. Elle permet à un attaquant de
provoquer une atteinte à l'intégrité des données et une atteinte à la
confidentialité des données.",2023-02-22T01:00:00.000000,Nextcloud N/A – NextCloud Serveur versions 25.x antérieures à 25.0.2 | Nextcloud N/A – NextCloud Serveur (Entreprise) versions 24.0.x antérieures à 24.0.8 | Nextcloud N/A – NextCloud Serveur versions 24.x antérieures à 24.0.8 | Nextcloud N/A – NextCloud Serveur (Entreprise) versions 23.0.x antérieures à 23.0.12 | Nextcloud N/A – NextCloud Serveur (Entreprise) versions 20.0.x antérieures à 20.0.14.12 | Nextcloud N/A – NextCloud Serveur versions 23.x antérieures à 23.0.12 | Nextcloud N/A – NextCloud Serveur (Entreprise) versions 21.0.x antérieures à 21.0.9.10 | Nextcloud N/A – NextCloud Serveur (Entreprise) versions 22.2.x antérieures à 22.2.10.10 | Nextcloud N/A – NextCloud Serveur (Entreprise) versions 25.0.x antérieures à 25.0.2
CERTFR-2023-AVI-0160,Multiples vulnérabilités dans les produits Synology,,CVE-2023-20052; CVE-2023-20032,Exécution de code arbitraire à distance; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été corrigées dans Synology. Elles permettent à un attaquant de
provoquer une exécution de code arbitraire à distance et une atteinte à
la confidentialité des données.",2023-02-22T01:00:00.000000,Synology DSM – Synology MailPlus Server pour DSM 7.0 versions antérrieures à 2.3.5-11084 | Synology DSM – Synology Mail Server pour DSM 7.0 versions antérrieures à 1.7.5-10670 | Synology DSM – Synology Mail Server pour DSM 7.1 versions antérrieures à 1.7.5-10670 | Synology DSM – Antivirus Essential pour DSM 7.0 versions antérrieures à 1.5.4-3099 | Synology DSM – Antivirus Essential pour DSM 7.1 versions antérrieures à 1.5.4-3099 | Synology DSM – Synology MailPlus Server pour DSM 7.1 versions antérrieures à 3.1.0-11318 | Synology DSM – Antivirus Essential pour DSM 6.2 | Synology DSM – Synology Mail Server pour DSM 6.2 versions antérrieures à 1.7.5-0660 | Synology DSM – Synology MailPlus Server pour DSM 6.2 versions antérrieures à 2.3.5-1084
CERTFR-2023-AVI-0161,Vulnérabilité dans les produits MongoDB,,CVE-2022-48282,Exécution de code arbitraire à distance,"Une vulnérabilité a été corrigée dans MongoDB. Elle permet à un attaquant de provoquer
une exécution de code arbitraire à distance.",2023-02-23T01:00:00.000000,MongoDB N/A – MongoDB .NET/C# Driver versions antérieures à 2.19.0
CERTFR-2023-AVI-0162,Multiples vulnérabilités dans les produits Cisco,,CVE-2023-20089; CVE-2023-20011,Déni de service à distance; Injection de requêtes illégitimes par rebond (CSRF); Atteinte à l'intégrité des données,"De multiples vulnérabilités ont été corrigées dans Cisco. Elles permettent à un attaquant de
provoquer une injection de requêtes illégitimes par rebond (CSRF) et à
l'intégrité des données et un déni de service à distance.",2023-02-23T01:00:00.000000,Cisco N/A – Cisco Nexus 9000 Series Fabric Switches (ACI Mode) sans le dernier correctif de sécurité | Cisco N/A – Cisco Cloud Network Controller (anciennement Cisco APIC) versions 4.2.x à 25.0.x antérieures à 26.0 | Cisco N/A – Cisco APIC versions 6.0.x antérieures à 6.0(2e) | Cisco N/A – Cisco APIC versions 4.2.x à 5.2.x antérieures à 5.2(7g)
CERTFR-2023-AVI-0163,Multiples vulnérabilités dans Chrome,,CVE-2023-0927; CVE-2023-0941; CVE-2023-0932; CVE-2023-0930; CVE-2023-0931; CVE-2023-0928; CVE-2023-0929; CVE-2023-0933,Non spécifié par l'éditeur,"De multiples vulnérabilités ont été corrigées dans Chrome. Elles permettent à un attaquant de
provoquer des problèmes de sécurité non spécifiés par l'éditeur.",2023-02-23T01:00:00.000000,Google Chrome – Chrome versions antérieures à 110.0.5481.177 /.178 pour Windows | Google Chrome – Chrome versions antérieures à 110.0.5481.177pour Mac et Linux
CERTFR-2023-AVI-0164,Multiples vulnérabilités dans Broadcom Symantec Content Analysis,,CVE-2023-20052; CVE-2023-20032,Exécution de code arbitraire à distance; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été corrigées dans Symantec Content
Analysis. Elles permettent à un attaquant de provoquer une exécution de
code arbitraire à distance et une atteinte à la confidentialité des
données.

Les deux vulnérabilités affectent le logiciel ClamAV qui est intégré au
produit Content Analysis Software (CAS).",2023-02-23T01:00:00.000000,Broadcom Content Analysis Software – Content Analysis Software (CAS) versions antérieures à 3.1.5.2
CERTFR-2023-AVI-0165,Vulnérabilité dans StormShield SSLVPN,,CVE-2022-4304,Atteinte à la confidentialité des données,"Une vulnérabilité a été corrigée dans StormShield
SSLVPN. Elle permet à un attaquant de provoquer une atteinte à la
confidentialité des données.",2023-02-23T01:00:00.000000,Stormshield N/A – StormShield SSLVPN versions antérieures à 3.2.1
CERTFR-2023-AVI-0166,Multiples vulnérabilités dans le noyau Linux de SUSE,,CVE-2023-23454; CVE-2022-47929; CVE-2023-23455; CVE-2023-0266; CVE-2022-36280; CVE-2022-4382; CVE-2020-24588; CVE-2023-0179; CVE-2023-0045; CVE-2023-0590; CVE-2023-0122,Déni de service à distance; Atteinte à l'intégrité des données; Non spécifié par l'éditeur; Élévation de privilèges,"De multiples vulnérabilités ont été corrigées dans le noyau Linux de SUSE. Certaines d'entre elles
permettent à un attaquant de provoquer un problème de sécurité non
spécifié par l'éditeur, un déni de service à distance et une atteinte à
l'intégrité des données.",2023-02-24T01:00:00.000000,SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 12 SP5 | SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 15 SP4 | SUSE openSUSE Leap – openSUSE Leap 15.4 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 12 SP5 | SUSE SUSE Linux Enterprise Real Time – SUSE Linux Enterprise Real Time 12 SP5 | SUSE SUSE Linux Enterprise Micro – SUSE Linux Enterprise Micro 5.3 | SUSE openSUSE Leap – openSUSE Leap Micro 5.3 | SUSE SUSE Linux Enterprise Micro – SUSE Linux Enterprise Micro for Rancher 5.3 | SUSE SUSE Linux Enterprise Real Time – SUSE Linux Enterprise Real Time 15 SP4 | SUSE SUSE Real Time Module – SUSE Real Time Module 15-SP4 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP Applications 15 SP4 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 15 SP4 | SUSE SUSE Linux Enterprise Micro – SUSE Linux Enterprise Micro 5.4 | SUSE SUSE Linux Enterprise Live Patching – SUSE Linux Enterprise Live Patching 15-SP4
